"12.9627867","77.5445520","#6e0cd1","unnecessary_lime","1bqAU_aSpc6x-","i25999"
"20.3892914","72.9073418","#d07adb","sure_black","TKT3YKhoH-hz2","i26000"
"28.6470701","77.3329808","#3ac486","black_magenta","sSjKbqv3R7EtC","i26001"
"28.5869700","77.2566750","#138e28","secondary_blush","cU53Re5T0JXWE","i26002"
"21.2601000","72.9378517","#1a9e48","quaint_peach","BCpOBqQPlP9IG","i26003"
"13.3532713","74.7947404","#e2146a","variable_maroon","ljo0O-zHk-M1A","i26004"
"19.1452764","72.8449152","#ff8c35","legislative_black","BRtHVxK30cBjQ","i26005"
"19.1507650","72.8334500","#e140ef","cognitive_white","OTMZ3LNu3Ibh4","i26006"
"13.2675189","77.5496912","#c5e3f9","difficult_fuchsia","m5xI24DJfg13W","i26007"
"19.0286167","72.8725900","#f4a8e0","correct_olive","N6hvZPzH36MC1","i26008"
"28.4167100","76.9937461","#e5ab75","potential_aqua","-42GkOl-SLGSX","i26009"
"20.3626146","72.9074584","#c6ffb2","cruel_emerald","0LXOv3RrBedaw","i26010"
"19.0406767","72.8510817","#045aa0","grand_coffee","c_gpN88IiJNUJ","i26011"
"22.3451530","82.6937598","#63f9cc","integrated_azure","nn7xPYqlNxB68","i26012"
"28.6993521","77.3092085","#ff8421","broad_black","NEGxUZuEpzO0S","i26013"
"12.9076067","77.7443417","#31669b","spicy_coral","yfRCLSEZGLCQO","i26014"
"23.2523217","77.4699092","#77c62d","civic_silver","mI5viSleRzlQa","i26015"
"19.0005229","72.8151124","#ef97d8","faint_plum","kNxFQueTm5MU-","i26016"
"17.4360711","78.5041424","#421b91","square_indigo","NitbnFmzdPnHr","i26017"
"28.4942634","77.1628117","#8701bc","top_scarlet","R_L86CCoefbBF","i26018"
"28.5421947","77.3393707","#edd380","complete_blush","HwENgD5FjOtOu","i26019"
"17.2368101","78.4178729","#f7bee3","mad_gold","AKgfAFErpWkW4","i26020"
"26.2390201","72.9814745","#edf99d","net_rose","NGcIunbZ8Vog7","i26021"
"17.4059633","78.4230500","#f7a288","afraid_sapphire","_B55mB-PZHzTj","i26022"
"19.2219416","73.1529053","#89d858","consistent_apricot","eXDkQGDfseW72","i26023"
"12.8525964","77.6585246","#b2e519","uncertain_bronze","65_4rwb9isJO_","i26024"
"19.0139276","72.8897702","#dba074","joint_emerald","zbLE6ys9cP-KT","i26025"
"21.2154519","72.7918564","#23cec5","novel_violet","0ByQZIZF74zu9","i26026"
"28.6043544","77.0842746","#110460","front_green","Wh9Ka46-ViY7K","i26027"
"12.9988844","77.6711163","#f0f285","weary_beige","gEziePqzaKrUK","i26028"
"15.8114797","73.8105531","#c41adb","remarkable_lavender","6onc_tWJhLNvC","i26029"
"12.8445255","80.2278158","#186c72","striking_gray","mlFIqjz20xGPA","i26030"
"23.1947740","75.8263182","#ffc1c6","empty_coral","8ZkwyfrFTM7E0","i26031"
"18.7905278","73.3072066","#247ad6","sufficient_jade","V0YEURP6tD5jG","i26032"
"28.6945636","77.0442273","#98cee2","main_yellow","GAHh4iUFPk8md","i26033"
"22.5813988","88.3537060","#a4f9ce","jewish_chocolate","QT9GsKRpUCZHw","i26034"
"28.7081710","77.1761556","#edcc7b","surprising_black","5ijicGcNbh5Nm","i26035"
"28.2141263","76.8275479","#e06350","magnificent_rose","stHFzzz93rxgt","i26036"
"21.6373739","73.1319473","#5ddd8e","wee_amber","5Z3jbPNUvlNsj","i26037"
"19.1836148","72.9709696","#cc1a14","detailed_maroon","ecRY6pa8jcUxa","i26038"
"21.1666032","72.8697470","#8ca5e2","cloudy_cyan","5BL12yMNgPNzV","i26039"
"22.5925208","88.3315788","#f754d3","combative_plum","sJsWmdn3JGpPw","i26040"
"11.3777335","75.7711245","#e0d05c","brief_red","FzfvjVoZOP7i5","i26041"
"11.1741043","77.0568434","#c7fca9","heavy_aqua","_xcVANZgVmF4j","i26042"
